   it           t(s)          Vm(V) V_analitica(V)      Error_relativo
       34561   1.72810014E-02   1.64475292E-02   1.64473914E-02  -8.38040160E-06
       34562   1.72815025E-02   1.64477061E-02   1.64475683E-02  -8.38031156E-06
       34563   1.72820017E-02   1.64478831E-02   1.64477471E-02  -8.26697396E-06
       34564   1.72825027E-02   1.64480601E-02   1.64479241E-02  -8.26688483E-06
       34565   1.72830019E-02   1.64482370E-02   1.64481010E-02  -8.26679570E-06
       34566   1.72835011E-02   1.64484140E-02   1.64482798E-02  -8.15346357E-06
       34567   1.72840022E-02   1.64485909E-02   1.64484568E-02  -8.15337626E-06
       34568   1.72845013E-02   1.64487679E-02   1.64486337E-02  -8.15328804E-06
       34569   1.72850024E-02   1.64489448E-02   1.64488126E-02  -8.03996045E-06
       34570   1.72855016E-02   1.64491218E-02   1.64489895E-02  -8.03987405E-06
       34571   1.72860026E-02   1.64492987E-02   1.64491665E-02  -8.03978764E-06
       34572   1.72865018E-02   1.64494757E-02   1.64493453E-02  -7.92646460E-06
       34573   1.72870010E-02   1.64496526E-02   1.64495222E-02  -7.92638002E-06
       34574   1.72875021E-02   1.64498296E-02   1.64496992E-02  -7.92629453E-06
       34575   1.72880013E-02   1.64500065E-02   1.64498780E-02  -7.81297695E-06
       34576   1.72885023E-02   1.64501835E-02   1.64500549E-02  -7.81289236E-06
       34577   1.72890015E-02   1.64503604E-02   1.64502338E-02  -7.69957842E-06
       34578   1.72895025E-02   1.64505374E-02   1.64504088E-02  -7.81272502E-06
       34579   1.72900017E-02   1.64507143E-02   1.64505877E-02  -7.69941289E-06
       34580   1.72905028E-02   1.64508913E-02   1.64507646E-02  -7.69933013E-06
       34581   1.72910020E-02   1.64510682E-02   1.64509416E-02  -7.69924736E-06
       34582   1.72915012E-02   1.64512452E-02   1.64511204E-02  -7.58594069E-06
       34583   1.72920022E-02   1.64514221E-02   1.64512973E-02  -7.58585929E-06
       34584   1.72925014E-02   1.64515991E-02   1.64514761E-02  -7.47255626E-06
       34585   1.72930025E-02   1.64517760E-02   1.64516512E-02  -7.58569604E-06
       34586   1.72935016E-02   1.64519530E-02   1.64518300E-02  -7.47239528E-06
       34587   1.72940027E-02   1.64521299E-02   1.64520070E-02  -7.47231525E-06
       34588   1.72945019E-02   1.64523069E-02   1.64521839E-02  -7.47223476E-06
       34589   1.72950011E-02   1.64524838E-02   1.64523628E-02  -7.35893900E-06
       34590   1.72955021E-02   1.64526608E-02   1.64525378E-02  -7.47207378E-06
       34591   1.72960013E-02   1.64528377E-02   1.64527167E-02  -7.35878075E-06
       34592   1.72965024E-02   1.64530147E-02   1.64528936E-02  -7.35870162E-06
       34593   1.72970016E-02   1.64531916E-02   1.64530706E-02  -7.35862250E-06
       34594   1.72975026E-02   1.64533686E-02   1.64532475E-02  -7.35854337E-06
       34595   1.72980018E-02   1.64535455E-02   1.64534263E-02  -7.24525626E-06
       34596   1.72985028E-02   1.64537225E-02   1.64536033E-02  -7.24517849E-06
       34597   1.72990020E-02   1.64538994E-02   1.64537802E-02  -7.24510028E-06
       34598   1.72995012E-02   1.64540764E-02   1.64539572E-02  -7.24502252E-06
       34599   1.73000023E-02   1.64542533E-02   1.64541341E-02  -7.24494475E-06
       34600   1.73005015E-02   1.64544303E-02   1.64543130E-02  -7.13166492E-06
       34601   1.73010025E-02   1.64546072E-02   1.64544880E-02  -7.24478878E-06
       34602   1.73015017E-02   1.64547842E-02   1.64546669E-02  -7.13151121E-06
       34603   1.73020028E-02   1.64549612E-02   1.64548438E-02  -7.13143481E-06
       34604   1.73025019E-02   1.64551381E-02   1.64550226E-02  -7.01816089E-06
       34605   1.73030011E-02   1.64553151E-02   1.64551977E-02  -7.13128156E-06
       34606   1.73035022E-02   1.64554920E-02   1.64553765E-02  -7.01801036E-06
       34607   1.73040014E-02   1.64556690E-02   1.64555535E-02  -7.01793488E-06
       34608   1.73045024E-02   1.64558459E-02   1.64557304E-02  -7.01785939E-06
       34609   1.73050016E-02   1.64560229E-02   1.64559074E-02  -7.01778390E-06
       34610   1.73055027E-02   1.64561998E-02   1.64560843E-02  -7.01770841E-06
       34611   1.73060019E-02   1.64563768E-02   1.64562631E-02  -6.90444449E-06
       34612   1.73065010E-02   1.64565537E-02   1.64564382E-02  -7.01755744E-06
       34613   1.73070021E-02   1.64567307E-02   1.64566152E-02  -7.01748195E-06
       34614   1.73075013E-02   1.64569076E-02   1.64567940E-02  -6.90422166E-06
       34615   1.73080023E-02   1.64570846E-02   1.64569709E-02  -6.90414754E-06
       34616   1.73085015E-02   1.64572615E-02   1.64571479E-02  -6.90407342E-06
       34617   1.73090026E-02   1.64574385E-02   1.64573248E-02  -6.90399884E-06
       34618   1.73095018E-02   1.64576154E-02   1.64575018E-02  -6.90392471E-06
       34619   1.73100028E-02   1.64577924E-02   1.64576788E-02  -6.90385059E-06
       34620   1.73105020E-02   1.64579693E-02   1.64578557E-02  -6.90377647E-06
       34621   1.73110012E-02   1.64581463E-02   1.64580327E-02  -6.90370189E-06
       34622   1.73115022E-02   1.64583232E-02   1.64582115E-02  -6.79045297E-06
       34623   1.73120014E-02   1.64585002E-02   1.64583866E-02  -6.90355364E-06
       34624   1.73125025E-02   1.64586771E-02   1.64585654E-02  -6.79030700E-06
       34625   1.73130017E-02   1.64588541E-02   1.64587423E-02  -6.79023378E-06
       34626   1.73135027E-02   1.64590310E-02   1.64589193E-02  -6.79016102E-06
       34627   1.73140019E-02   1.64592080E-02   1.64590962E-02  -6.79008781E-06
       34628   1.73145011E-02   1.64593849E-02   1.64592732E-02  -6.79001505E-06
       34629   1.73150022E-02   1.64595619E-02   1.64594501E-02  -6.78994184E-06
       34630   1.73155013E-02   1.64597388E-02   1.64596271E-02  -6.78986862E-06
       34631   1.73160024E-02   1.64599158E-02   1.64598040E-02  -6.78979586E-06
       34632   1.73165016E-02   1.64600927E-02   1.64599810E-02  -6.78972265E-06
       34633   1.73170026E-02   1.64602697E-02   1.64601579E-02  -6.78964989E-06
       34634   1.73175018E-02   1.64604466E-02   1.64603349E-02  -6.78957667E-06
       34635   1.73180010E-02   1.64606236E-02   1.64605118E-02  -6.78950391E-06
       34636   1.73185021E-02   1.64608005E-02   1.64606888E-02  -6.78943070E-06
       34637   1.73190013E-02   1.64609775E-02   1.64608657E-02  -6.78935794E-06
       34638   1.73195023E-02   1.64611544E-02   1.64610427E-02  -6.78928473E-06
       34639   1.73200015E-02   1.64613314E-02   1.64612196E-02  -6.78921197E-06
       34640   1.73205025E-02   1.64615083E-02   1.64613966E-02  -6.78913875E-06
       34641   1.73210017E-02   1.64616853E-02   1.64615735E-02  -6.78906599E-06
       34642   1.73215028E-02   1.64618623E-02   1.64617505E-02  -6.78899323E-06
       34643   1.73220020E-02   1.64620392E-02   1.64619274E-02  -6.78892002E-06
       34644   1.73225012E-02   1.64622162E-02   1.64621044E-02  -6.78884726E-06
       34645   1.73230022E-02   1.64623931E-02   1.64622795E-02  -6.90192110E-06
       34646   1.73235014E-02   1.64625701E-02   1.64624583E-02  -6.78870128E-06
       34647   1.73240025E-02   1.64627470E-02   1.64626352E-02  -6.78862807E-06
       34648   1.73245016E-02   1.64629240E-02   1.64628122E-02  -6.78855531E-06
       34649   1.73250027E-02   1.64631009E-02   1.64629892E-02  -6.78848210E-06
       34650   1.73255019E-02   1.64632779E-02   1.64631661E-02  -6.78840934E-06
       34651   1.73260011E-02   1.64634548E-02   1.64633431E-02  -6.78833612E-06
       34652   1.73265021E-02   1.64636318E-02   1.64635181E-02  -6.90140178E-06
       34653   1.73270013E-02   1.64638087E-02   1.64636970E-02  -6.78819015E-06
       34654   1.73275024E-02   1.64639857E-02   1.64638739E-02  -6.78811739E-06
       34655   1.73280016E-02   1.64641626E-02   1.64640490E-02  -6.90117940E-06
       34656   1.73285026E-02   1.64643396E-02   1.64642259E-02  -6.90110528E-06
       34657   1.73290018E-02   1.64645165E-02   1.64644029E-02  -6.90103116E-06
       34658   1.73295029E-02   1.64646935E-02   1.64645799E-02  -6.90095658E-06
       34659   1.73300020E-02   1.64648704E-02   1.64647568E-02  -6.90088245E-06
       34660   1.73305012E-02   1.64650474E-02   1.64649338E-02  -6.90080833E-06
       34661   1.73310023E-02   1.64652243E-02   1.64651107E-02  -6.90073421E-06
       34662   1.73315015E-02   1.64654013E-02   1.64652877E-02  -6.90066008E-06
       34663   1.73320025E-02   1.64655782E-02   1.64654627E-02  -7.01371118E-06
       34664   1.73325017E-02   1.64657552E-02   1.64656416E-02  -6.90051183E-06
       34665   1.73330028E-02   1.64659321E-02   1.64658166E-02  -7.01356021E-06
       34666   1.73335019E-02   1.64661091E-02   1.64659936E-02  -7.01348517E-06
       34667   1.73340011E-02   1.64662860E-02   1.64661705E-02  -7.01340969E-06
       34668   1.73345022E-02   1.64664630E-02   1.64663475E-02  -7.01333420E-06
       34669   1.73350014E-02   1.64666399E-02   1.64665245E-02  -7.01325871E-06
       34670   1.73355024E-02   1.64668169E-02   1.64667014E-02  -7.01318368E-06
       34671   1.73360016E-02   1.64669938E-02   1.64668765E-02  -7.12622341E-06
       34672   1.73365027E-02   1.64671708E-02   1.64670534E-02  -7.12614701E-06
       34673   1.73370019E-02   1.64673477E-02   1.64672304E-02  -7.12607061E-06
       34674   1.73375010E-02   1.64675247E-02   1.64674073E-02  -7.12599376E-06
       34675   1.73380021E-02   1.64677016E-02   1.64675824E-02  -7.23902804E-06
       34676   1.73385013E-02   1.64678786E-02   1.64677612E-02  -7.12584097E-06
       34677   1.73390023E-02   1.64680555E-02   1.64679363E-02  -7.23887251E-06
       34678   1.73395015E-02   1.64682325E-02   1.64681152E-02  -7.12568772E-06
       34679   1.73400026E-02   1.64684094E-02   1.64682902E-02  -7.23871699E-06
       34680   1.73405018E-02   1.64685864E-02   1.64684672E-02  -7.23863923E-06
       34681   1.73410028E-02   1.64687634E-02   1.64686441E-02  -7.23856147E-06
       34682   1.73415020E-02   1.64689403E-02   1.64688211E-02  -7.23848370E-06
       34683   1.73420012E-02   1.64691173E-02   1.64689962E-02  -7.35150661E-06
       34684   1.73425023E-02   1.64692942E-02   1.64691731E-02  -7.35142748E-06
       34685   1.73430014E-02   1.64694712E-02   1.64693501E-02  -7.35134881E-06
       34686   1.73435025E-02   1.64696481E-02   1.64695252E-02  -7.46436717E-06
       34687   1.73440017E-02   1.64698251E-02   1.64697021E-02  -7.46428668E-06
       34688   1.73445027E-02   1.64700020E-02   1.64698791E-02  -7.46420665E-06
       34689   1.73450019E-02   1.64701790E-02   1.64700560E-02  -7.46412661E-06
       34690   1.73455011E-02   1.64703559E-02   1.64702311E-02  -7.57713860E-06
       34691   1.73460022E-02   1.64705329E-02   1.64704081E-02  -7.57705720E-06
       34692   1.73465014E-02   1.64707098E-02   1.64705850E-02  -7.57697580E-06
       34693   1.73470024E-02   1.64708868E-02   1.64707601E-02  -7.68998325E-06
       34694   1.73475016E-02   1.64710637E-02   1.64709389E-02  -7.57681300E-06
       34695   1.73480026E-02   1.64712407E-02   1.64711140E-02  -7.68981772E-06
       34696   1.73485018E-02   1.64714176E-02   1.64712910E-02  -7.68973587E-06
       34697   1.73490010E-02   1.64715946E-02   1.64714660E-02  -7.80273695E-06
       34698   1.73495021E-02   1.64717715E-02   1.64716430E-02  -7.80265327E-06
       34699   1.73500013E-02   1.64719485E-02   1.64718200E-02  -7.80256960E-06
       34700   1.73505023E-02   1.64721254E-02   1.64719950E-02  -7.91556613E-06
       34701   1.73510015E-02   1.64723024E-02   1.64721739E-02  -7.80240134E-06
       34702   1.73515026E-02   1.64724793E-02   1.64723489E-02  -7.91539605E-06
       34703   1.73520017E-02   1.64726563E-02   1.64725259E-02  -7.91531056E-06
       34704   1.73525028E-02   1.64728332E-02   1.64727010E-02  -8.02830164E-06
       34705   1.73530020E-02   1.64730102E-02   1.64728779E-02  -8.02821523E-06
       34706   1.73535012E-02   1.64731871E-02   1.64730549E-02  -8.02812883E-06
       34707   1.73540022E-02   1.64733641E-02   1.64732318E-02  -8.02804243E-06
       34708   1.73545014E-02   1.64735410E-02   1.64734069E-02  -8.14102714E-06
       34709   1.73550025E-02   1.64737180E-02   1.64735839E-02  -8.14093983E-06
       34710   1.73555017E-02   1.64738949E-02   1.64737608E-02  -8.14085251E-06
       34711   1.73560027E-02   1.64740719E-02   1.64739359E-02  -8.25383177E-06
       34712   1.73565019E-02   1.64742488E-02   1.64741129E-02  -8.25374354E-06
       34713   1.73570011E-02   1.64744258E-02   1.64742880E-02  -8.36671916E-06
       34714   1.73575021E-02   1.64746027E-02   1.64744649E-02  -8.36662912E-06
       34715   1.73580013E-02   1.64747797E-02   1.64746419E-02  -8.36653908E-06
       34716   1.73585024E-02   1.64749566E-02   1.64748169E-02  -8.47951105E-06
       34717   1.73590016E-02   1.64751336E-02   1.64749939E-02  -8.47941919E-06
       34718   1.73595026E-02   1.64753105E-02   1.64751690E-02  -8.59238753E-06
       34719   1.73600018E-02   1.64754875E-02   1.64753478E-02  -8.47923729E-06
       34720   1.73605029E-02   1.64756645E-02   1.64755229E-02  -8.59220290E-06
       34721   1.73610020E-02   1.64758414E-02   1.64756998E-02  -8.59211013E-06
       34722   1.73615012E-02   1.64760184E-02   1.64758749E-02  -8.70507210E-06
       34723   1.73620023E-02   1.64761953E-02   1.64760519E-02  -8.70497843E-06
       34724   1.73625015E-02   1.64763723E-02   1.64762270E-02  -8.81793676E-06
       34725   1.73630025E-02   1.64765492E-02   1.64764039E-02  -8.81784126E-06
       34726   1.73635017E-02   1.64767262E-02   1.64765809E-02  -8.81774668E-06
       34727   1.73640028E-02   1.64769031E-02   1.64767560E-02  -8.93070046E-06
       34728   1.73645020E-02   1.64770801E-02   1.64769329E-02  -8.93060405E-06
       34729   1.73650011E-02   1.64772570E-02   1.64771080E-02  -9.04355420E-06
       34730   1.73655022E-02   1.64774340E-02   1.64772850E-02  -9.04345688E-06
       34731   1.73660014E-02   1.64776109E-02   1.64774600E-02  -9.15640248E-06
       34732   1.73665024E-02   1.64777879E-02   1.64776370E-02  -9.15630426E-06
       34733   1.73670016E-02   1.64779648E-02   1.64778139E-02  -9.15620603E-06
       34734   1.73675027E-02   1.64781418E-02   1.64779890E-02  -9.26914709E-06
       34735   1.73680019E-02   1.64783187E-02   1.64781660E-02  -9.26904704E-06
       34736   1.73685011E-02   1.64784957E-02   1.64783411E-02  -9.38198536E-06
       34737   1.73690021E-02   1.64786726E-02   1.64785162E-02  -9.49492005E-06
       34738   1.73695013E-02   1.64788496E-02   1.64786931E-02  -9.49481819E-06
       34739   1.73700023E-02   1.64790265E-02   1.64788701E-02  -9.49471632E-06
       34740   1.73705015E-02   1.64792035E-02   1.64790452E-02  -9.60764646E-06
       34741   1.73710026E-02   1.64793804E-02   1.64792221E-02  -9.60754278E-06
       34742   1.73715018E-02   1.64795574E-02   1.64793972E-02  -9.72047019E-06
       34743   1.73720028E-02   1.64797343E-02   1.64795723E-02  -9.83339396E-06
       34744   1.73725020E-02   1.64799094E-02   1.64797492E-02  -9.72026191E-06
       34745   1.73730012E-02   1.64800845E-02   1.64799262E-02  -9.60713260E-06
       34746   1.73735023E-02   1.64802596E-02   1.64801013E-02  -9.60703073E-06
       34747   1.73740014E-02   1.64804347E-02   1.64802782E-02  -9.49390505E-06
       34748   1.73745025E-02   1.64806098E-02   1.64804533E-02  -9.49380410E-06
       34749   1.73750017E-02   1.64807849E-02   1.64806284E-02  -9.49370315E-06
       34750   1.73755027E-02   1.64809600E-02   1.64808054E-02  -9.38058201E-06
       34751   1.73760019E-02   1.64811350E-02   1.64809823E-02  -9.26746361E-06
       34752   1.73765011E-02   1.64813101E-02   1.64811574E-02  -9.26736539E-06
       34753   1.73770022E-02   1.64814852E-02   1.64813325E-02  -9.26726625E-06
       34754   1.73775014E-02   1.64816603E-02   1.64815094E-02  -9.15415330E-06
       34755   1.73780024E-02   1.64818354E-02   1.64816845E-02  -9.15405599E-06
       34756   1.73785016E-02   1.64820105E-02   1.64818615E-02  -9.04094577E-06
       34757   1.73790026E-02   1.64821856E-02   1.64820366E-02  -9.04084936E-06
       34758   1.73795018E-02   1.64823607E-02   1.64822135E-02  -8.92774278E-06
       34759   1.73800010E-02   1.64825357E-02   1.64823886E-02  -8.92764820E-06
       34760   1.73805021E-02   1.64827108E-02   1.64825656E-02  -8.81454525E-06
       34761   1.73810013E-02   1.64828859E-02   1.64827406E-02  -8.81445158E-06
       34762   1.73815023E-02   1.64830610E-02   1.64829157E-02  -8.81435790E-06
       34763   1.73820015E-02   1.64832361E-02   1.64830927E-02  -8.70126041E-06
       34764   1.73825026E-02   1.64834112E-02   1.64832678E-02  -8.70116764E-06
       34765   1.73830017E-02   1.64835863E-02   1.64834429E-02  -8.70107488E-06
       34766   1.73835028E-02   1.64837614E-02   1.64836179E-02  -8.70098302E-06
       34767   1.73840020E-02   1.64839365E-02   1.64837949E-02  -8.58789099E-06
       34768   1.73845012E-02   1.64841115E-02   1.64839718E-02  -8.47480169E-06
       34769   1.73850022E-02   1.64842866E-02   1.64841469E-02  -8.47471165E-06
       34770   1.73855014E-02   1.64844617E-02   1.64843220E-02  -8.47462161E-06
       34771   1.73860025E-02   1.64846368E-02   1.64844990E-02  -8.36153686E-06
       34772   1.73865017E-02   1.64848119E-02   1.64846759E-02  -8.24845392E-06
       34773   1.73870027E-02   1.64849870E-02   1.64848510E-02  -8.24836661E-06
       34774   1.73875019E-02   1.64851621E-02   1.64850261E-02  -8.24827930E-06
       34775   1.73880011E-02   1.64853372E-02   1.64852012E-02  -8.24819108E-06
       34776   1.73885021E-02   1.64855123E-02   1.64853763E-02  -8.24810377E-06
       34777   1.73890013E-02   1.64856873E-02   1.64855532E-02  -8.13502902E-06
       34778   1.73895024E-02   1.64858624E-02   1.64857283E-02  -8.13494262E-06
       34779   1.73900016E-02   1.64860375E-02   1.64859053E-02  -8.02187060E-06
       34780   1.73905026E-02   1.64862126E-02   1.64860804E-02  -8.02178602E-06
       34781   1.73910018E-02   1.64863877E-02   1.64862555E-02  -8.02170052E-06
       34782   1.73915029E-02   1.64865628E-02   1.64864324E-02  -7.90863396E-06
       34783   1.73920020E-02   1.64867379E-02   1.64866075E-02  -7.90855029E-06
       34784   1.73925012E-02   1.64869130E-02   1.64867826E-02  -7.90846570E-06
       34785   1.73930023E-02   1.64870881E-02   1.64869595E-02  -7.79540460E-06
       34786   1.73935015E-02   1.64872631E-02   1.64871346E-02  -7.79532184E-06
       34787   1.73940025E-02   1.64874382E-02   1.64873097E-02  -7.79523907E-06
       34788   1.73945017E-02   1.64876133E-02   1.64874867E-02  -7.68218160E-06
       34789   1.73950028E-02   1.64877884E-02   1.64876617E-02  -7.68210066E-06
       34790   1.73955020E-02   1.64879635E-02   1.64878368E-02  -7.68201880E-06
       34791   1.73960011E-02   1.64881386E-02   1.64880138E-02  -7.56896634E-06
       34792   1.73965022E-02   1.64883137E-02   1.64881889E-02  -7.56888630E-06
       34793   1.73970014E-02   1.64884888E-02   1.64883640E-02  -7.56880581E-06
       34794   1.73975024E-02   1.64886639E-02   1.64885391E-02  -7.56872532E-06
       34795   1.73980016E-02   1.64888389E-02   1.64887141E-02  -7.56864529E-06
       34796   1.73985027E-02   1.64890140E-02   1.64888911E-02  -7.45560010E-06
       34797   1.73990019E-02   1.64891891E-02   1.64890662E-02  -7.45552097E-06
       34798   1.73995011E-02   1.64893642E-02   1.64892413E-02  -7.45544185E-06
       34799   1.74000021E-02   1.64895393E-02   1.64894164E-02  -7.45536272E-06
       34800   1.74005013E-02   1.64897144E-02   1.64895933E-02  -7.34232390E-06
       34801   1.74010023E-02   1.64898895E-02   1.64897684E-02  -7.34224614E-06
       34802   1.74015015E-02   1.64900646E-02   1.64899435E-02  -7.34216792E-06
       34803   1.74020026E-02   1.64902397E-02   1.64901186E-02  -7.34209016E-06
       34804   1.74025018E-02   1.64904147E-02   1.64902937E-02  -7.34201194E-06
       34805   1.74030028E-02   1.64905898E-02   1.64904706E-02  -7.22898039E-06
       34806   1.74035020E-02   1.64907649E-02   1.64906457E-02  -7.22890354E-06
       34807   1.74040012E-02   1.64909400E-02   1.64908208E-02  -7.22882714E-06
       34808   1.74045023E-02   1.64911151E-02   1.64909959E-02  -7.22875029E-06
       34809   1.74050014E-02   1.64912902E-02   1.64911728E-02  -7.11572466E-06
       34810   1.74055025E-02   1.64914653E-02   1.64913479E-02  -7.11564917E-06
       34811   1.74060017E-02   1.64916404E-02   1.64915230E-02  -7.11557368E-06
       34812   1.74065027E-02   1.64918154E-02   1.64916981E-02  -7.11549819E-06
       34813   1.74070019E-02   1.64919905E-02   1.64918732E-02  -7.11542225E-06
       34814   1.74075011E-02   1.64921656E-02   1.64920501E-02  -7.00240389E-06
       34815   1.74080022E-02   1.64923407E-02   1.64922252E-02  -7.00232977E-06
       34816   1.74085014E-02   1.64925158E-02   1.64924003E-02  -7.00225519E-06
       34817   1.74090024E-02   1.64926909E-02   1.64925754E-02  -7.00218106E-06
       34818   1.74095016E-02   1.64928660E-02   1.64927505E-02  -7.00210694E-06
       34819   1.74100026E-02   1.64930411E-02   1.64929256E-02  -7.00203236E-06
       34820   1.74105018E-02   1.64932162E-02   1.64931007E-02  -7.00195824E-06
       34821   1.74110010E-02   1.64933912E-02   1.64932776E-02  -6.88894943E-06
       34822   1.74115021E-02   1.64935663E-02   1.64934509E-02  -7.00180954E-06
       34823   1.74120013E-02   1.64937414E-02   1.64936278E-02  -6.88880300E-06
       34824   1.74125023E-02   1.64939165E-02   1.64938010E-02  -7.00166083E-06
       34825   1.74130015E-02   1.64940916E-02   1.64939780E-02  -6.88865703E-06
       34826   1.74135026E-02   1.64942667E-02   1.64941531E-02  -6.88858381E-06
       34827   1.74140017E-02   1.64944418E-02   1.64943282E-02  -6.88851060E-06
       34828   1.74145028E-02   1.64946169E-02   1.64945032E-02  -6.88843738E-06
       34829   1.74150020E-02   1.64947920E-02   1.64946783E-02  -6.88836417E-06
       34830   1.74155012E-02   1.64949670E-02   1.64948534E-02  -6.88829141E-06
       34831   1.74160022E-02   1.64951421E-02   1.64950304E-02  -6.77529579E-06
       34832   1.74165014E-02   1.64953172E-02   1.64952055E-02  -6.77522394E-06
       34833   1.74170025E-02   1.64954923E-02   1.64953806E-02  -6.77515209E-06
       34834   1.74175017E-02   1.64956674E-02   1.64955556E-02  -6.77507978E-06
       34835   1.74180027E-02   1.64958425E-02   1.64957307E-02  -6.77500793E-06
       34836   1.74185019E-02   1.64960176E-02   1.64959058E-02  -6.77493608E-06
       34837   1.74190011E-02   1.64961927E-02   1.64960809E-02  -6.77486423E-06
       34838   1.74195021E-02   1.64963678E-02   1.64962560E-02  -6.77479238E-06
       34839   1.74200013E-02   1.64965428E-02   1.64964311E-02  -6.77472053E-06
       34840   1.74205024E-02   1.64967179E-02   1.64966062E-02  -6.77464868E-06
       34841   1.74210016E-02   1.64968930E-02   1.64967813E-02  -6.77457683E-06
       34842   1.74215026E-02   1.64970681E-02   1.64969563E-02  -6.77450453E-06
       34843   1.74220018E-02   1.64972432E-02   1.64971333E-02  -6.66152482E-06
       34844   1.74225029E-02   1.64974183E-02   1.64973065E-02  -6.77436083E-06
       34845   1.74230020E-02   1.64975934E-02   1.64974835E-02  -6.66138340E-06
       34846   1.74235012E-02   1.64977685E-02   1.64976567E-02  -6.77421713E-06
       34847   1.74240023E-02   1.64979436E-02   1.64978318E-02  -6.77414528E-06
       34848   1.74245015E-02   1.64981186E-02   1.64980069E-02  -6.77407343E-06
       34849   1.74250025E-02   1.64982937E-02   1.64981820E-02  -6.77400158E-06
       34850   1.74255017E-02   1.64984688E-02   1.64983571E-02  -6.77392973E-06
       34851   1.74260028E-02   1.64986439E-02   1.64985321E-02  -6.77385788E-06
       34852   1.74265020E-02   1.64988190E-02   1.64987091E-02  -6.66088863E-06
       34853   1.74270011E-02   1.64989941E-02   1.64988823E-02  -6.77371372E-06
       34854   1.74275022E-02   1.64991692E-02   1.64990574E-02  -6.77364187E-06
       34855   1.74280014E-02   1.64993443E-02   1.64992325E-02  -6.77357002E-06
       34856   1.74285024E-02   1.64995193E-02   1.64994076E-02  -6.77349817E-06
       34857   1.74290016E-02   1.64996944E-02   1.64995827E-02  -6.77342632E-06
       34858   1.74295027E-02   1.64998695E-02   1.64997578E-02  -6.77335447E-06
       34859   1.74300019E-02   1.65000446E-02   1.64999347E-02  -6.66039386E-06
       34860   1.74305011E-02   1.65002197E-02   1.65001079E-02  -6.77321077E-06
       34861   1.74310021E-02   1.65003948E-02   1.65002812E-02  -6.88602540E-06
       34862   1.74315013E-02   1.65005699E-02   1.65004581E-02  -6.77306707E-06
       34863   1.74320024E-02   1.65007450E-02   1.65006332E-02  -6.77299522E-06
       34864   1.74325015E-02   1.65009201E-02   1.65008083E-02  -6.77292337E-06
       34865   1.74330026E-02   1.65010951E-02   1.65009834E-02  -6.77285152E-06
       34866   1.74335018E-02   1.65012702E-02   1.65011585E-02  -6.77277967E-06
       34867   1.74340028E-02   1.65014453E-02   1.65013336E-02  -6.77270782E-06
       34868   1.74345020E-02   1.65016204E-02   1.65015068E-02  -6.88551381E-06
       34869   1.74350012E-02   1.65017955E-02   1.65016819E-02  -6.88544105E-06
       34870   1.74355023E-02   1.65019706E-02   1.65018570E-02  -6.88536784E-06
       34871   1.74360014E-02   1.65021457E-02   1.65020321E-02  -6.88529462E-06
       34872   1.74365025E-02   1.65023208E-02   1.65022071E-02  -6.88522186E-06
       34873   1.74370017E-02   1.65024959E-02   1.65023822E-02  -6.88514865E-06
       34874   1.74375027E-02   1.65026709E-02   1.65025573E-02  -6.88507544E-06
       34875   1.74380019E-02   1.65028460E-02   1.65027324E-02  -6.88500268E-06
       34876   1.74385011E-02   1.65030211E-02   1.65029075E-02  -6.88492946E-06
       34877   1.74390022E-02   1.65031962E-02   1.65030807E-02  -6.99772363E-06
       34878   1.74395014E-02   1.65033713E-02   1.65032558E-02  -6.99764951E-06
       34879   1.74400024E-02   1.65035464E-02   1.65034309E-02  -6.99757538E-06
       34880   1.74405016E-02   1.65037215E-02   1.65036060E-02  -6.99750080E-06
       34881   1.74410027E-02   1.65038966E-02   1.65037811E-02  -6.99742668E-06
       34882   1.74415018E-02   1.65040717E-02   1.65039562E-02  -6.99735256E-06
       34883   1.74420010E-02   1.65042467E-02   1.65041294E-02  -7.11013854E-06
       34884   1.74425021E-02   1.65044218E-02   1.65043045E-02  -7.11006305E-06
       34885   1.74430013E-02   1.65045969E-02   1.65044796E-02  -7.10998756E-06
       34886   1.74435023E-02   1.65047720E-02   1.65046547E-02  -7.10991208E-06
       34887   1.74440015E-02   1.65049471E-02   1.65048297E-02  -7.10983659E-06
       34888   1.74445026E-02   1.65051222E-02   1.65050030E-02  -7.22261530E-06
       34889   1.74450018E-02   1.65052973E-02   1.65051799E-02  -7.10968607E-06
       34890   1.74455028E-02   1.65054724E-02   1.65053532E-02  -7.22246205E-06
       34891   1.74460020E-02   1.65056475E-02   1.65055301E-02  -7.10953509E-06
       34892   1.74465012E-02   1.65058225E-02   1.65057033E-02  -7.22230880E-06
       34893   1.74470022E-02   1.65059976E-02   1.65058784E-02  -7.22223240E-06
       34894   1.74475014E-02   1.65061727E-02   1.65060535E-02  -7.22215555E-06
       34895   1.74480025E-02   1.65063478E-02   1.65062267E-02  -7.33492516E-06
       34896   1.74485017E-02   1.65065229E-02   1.65064018E-02  -7.33484740E-06
       34897   1.74490027E-02   1.65066980E-02   1.65065769E-02  -7.33476918E-06
       34898   1.74495019E-02   1.65068731E-02   1.65067520E-02  -7.33469142E-06
       34899   1.74500011E-02   1.65070482E-02   1.65069252E-02  -7.44745466E-06
       34900   1.74505021E-02   1.65072232E-02   1.65071003E-02  -7.44737599E-06
