   it           t(s)          Vm(V) V_analitica(V)      Error_relativo
        1044   1.04500009E-02   1.29628070E-02   1.29591264E-02  -2.84015056E-04
        1045   1.04600005E-02   1.29698440E-02   1.29661644E-02  -2.83789064E-04
        1046   1.04700010E-02   1.29768746E-02   1.29731940E-02  -2.83707079E-04
        1047   1.04800006E-02   1.29838977E-02   1.29802180E-02  -2.83481786E-04
        1048   1.04900002E-02   1.29909134E-02   1.29872346E-02  -2.83256930E-04
        1049   1.05000008E-02   1.29979225E-02   1.29942428E-02  -2.83175817E-04
        1050   1.05100004E-02   1.30049242E-02   1.30012445E-02  -2.83023342E-04
        1051   1.05200009E-02   1.30119193E-02   1.30082415E-02  -2.82727910E-04
        1052   1.05300006E-02   1.30189070E-02   1.30152293E-02  -2.82576104E-04
        1053   1.05400011E-02   1.30258882E-02   1.30222104E-02  -2.82424618E-04
        1054   1.05500007E-02   1.30328620E-02   1.30291842E-02  -2.82273453E-04
        1055   1.05600003E-02   1.30398292E-02   1.30361514E-02  -2.82122608E-04
        1056   1.05700009E-02   1.30467890E-02   1.30431121E-02  -2.81900633E-04
        1057   1.05800005E-02   1.30537422E-02   1.30500663E-02  -2.81679037E-04
        1058   1.05900010E-02   1.30606880E-02   1.30570121E-02  -2.81529210E-04
        1059   1.06000006E-02   1.30676273E-02   1.30639523E-02  -2.81308341E-04
        1060   1.06100012E-02   1.30745601E-02   1.30708832E-02  -2.81301676E-04
        1061   1.06200008E-02   1.30814854E-02   1.30778095E-02  -2.81081506E-04
        1062   1.06300004E-02   1.30884042E-02   1.30847283E-02  -2.80932873E-04
        1063   1.06400009E-02   1.30953155E-02   1.30916405E-02  -2.80713401E-04
        1064   1.06500005E-02   1.31022204E-02   1.30985444E-02  -2.80636537E-04
        1065   1.06600011E-02   1.31091177E-02   1.31054418E-02  -2.80488835E-04
        1066   1.06700007E-02   1.31160086E-02   1.31123345E-02  -2.80199340E-04
        1067   1.06800003E-02   1.31228929E-02   1.31192189E-02  -2.80052307E-04
        1068   1.06900008E-02   1.31297698E-02   1.31260967E-02  -2.79834610E-04
        1069   1.07000005E-02   1.31366402E-02   1.31329661E-02  -2.79759173E-04
        1070   1.07100010E-02   1.31435031E-02   1.31398290E-02  -2.79613043E-04
        1071   1.07200006E-02   1.31503595E-02   1.31466864E-02  -2.79396365E-04
        1072   1.07300011E-02   1.31572094E-02   1.31535362E-02  -2.79250846E-04
        1073   1.07400008E-02   1.31640518E-02   1.31603815E-02  -2.78893305E-04
        1074   1.07500004E-02   1.31708877E-02   1.31672164E-02  -2.78819265E-04
        1075   1.07600009E-02   1.31777171E-02   1.31740449E-02  -2.78745429E-04
        1076   1.07700005E-02   1.31845390E-02   1.31808687E-02  -2.78459804E-04
        1077   1.07800011E-02   1.31913545E-02   1.31876823E-02  -2.78457184E-04
        1078   1.07900007E-02   1.31981634E-02   1.31944930E-02  -2.78172287E-04
        1079   1.08000003E-02   1.32049648E-02   1.32012945E-02  -2.78028980E-04
        1080   1.08100008E-02   1.32117597E-02   1.32080894E-02  -2.77885934E-04
        1081   1.08200004E-02   1.32185481E-02   1.32148787E-02  -2.77672691E-04
        1082   1.08300010E-02   1.32253300E-02   1.32216597E-02  -2.77600717E-04
        1083   1.08400006E-02   1.32321045E-02   1.32284351E-02  -2.77388142E-04
        1084   1.08500011E-02   1.32388724E-02   1.32352039E-02  -2.77175917E-04
        1085   1.08600007E-02   1.32456338E-02   1.32419653E-02  -2.77034385E-04
        1086   1.08700003E-02   1.32523878E-02   1.32487202E-02  -2.76822830E-04
        1087   1.08800009E-02   1.32591352E-02   1.32554667E-02  -2.76752195E-04
        1088   1.08900005E-02   1.32658761E-02   1.32622086E-02  -2.76541279E-04
        1089   1.09000010E-02   1.32726105E-02   1.32689429E-02  -2.76400940E-04
        1090   1.09100007E-02   1.32793374E-02   1.32756708E-02  -2.76190724E-04
        1091   1.09200003E-02   1.32860579E-02   1.32823922E-02  -2.75980827E-04
        1092   1.09300008E-02   1.32927718E-02   1.32891051E-02  -2.75911501E-04
        1093   1.09400004E-02   1.32994791E-02   1.32958125E-02  -2.75772327E-04
        1094   1.09500010E-02   1.33061800E-02   1.33025143E-02  -2.75563361E-04
        1095   1.09600006E-02   1.33128734E-02   1.33092087E-02  -2.75354774E-04
        1096   1.09700011E-02   1.33195603E-02   1.33158956E-02  -2.75216502E-04
        1097   1.09800007E-02   1.33262407E-02   1.33225769E-02  -2.75008584E-04
        1098   1.09900003E-02   1.33329146E-02   1.33292507E-02  -2.74870894E-04
        1099   1.10000009E-02   1.33395819E-02   1.33359181E-02  -2.74733466E-04
        1100   1.10100005E-02   1.33462427E-02   1.33425780E-02  -2.74666148E-04
        1101   1.10200010E-02   1.33528961E-02   1.33492323E-02  -2.74459453E-04
        1102   1.10300006E-02   1.33595429E-02   1.33558791E-02  -2.74322869E-04
        1103   1.10400012E-02   1.33661833E-02   1.33625204E-02  -2.74116814E-04
        1104   1.10500008E-02   1.33728171E-02   1.33691542E-02  -2.73980811E-04
        1105   1.10600004E-02   1.33794444E-02   1.33757824E-02  -2.73775426E-04
        1106   1.10700009E-02   1.33860651E-02   1.33824032E-02  -2.73639977E-04
        1107   1.10800005E-02   1.33926794E-02   1.33890174E-02  -2.73504789E-04
        1108   1.10900011E-02   1.33992871E-02   1.33956252E-02  -2.73369864E-04
        1109   1.11000007E-02   1.34058874E-02   1.34022273E-02  -2.73096230E-04
        1110   1.11100003E-02   1.34124812E-02   1.34088211E-02  -2.72961945E-04
        1111   1.11200009E-02   1.34190684E-02   1.34154093E-02  -2.72758451E-04
        1112   1.11300005E-02   1.34256491E-02   1.34219909E-02  -2.72555335E-04
        1113   1.11400010E-02   1.34322233E-02   1.34285642E-02  -2.72491248E-04
        1114   1.11500006E-02   1.34387910E-02   1.34351319E-02  -2.72358069E-04
        1115   1.11600012E-02   1.34453522E-02   1.34416949E-02  -2.72086501E-04
        1116   1.11700008E-02   1.34519069E-02   1.34482495E-02  -2.71953875E-04
        1117   1.11800004E-02   1.34584550E-02   1.34547986E-02  -2.71752302E-04
        1118   1.11900009E-02   1.34649966E-02   1.34613393E-02  -2.71689438E-04
        1119   1.12000005E-02   1.34715317E-02   1.34678753E-02  -2.71488447E-04
        1120   1.12100011E-02   1.34780603E-02   1.34744048E-02  -2.71287747E-04
        1121   1.12200007E-02   1.34845823E-02   1.34809278E-02  -2.71087396E-04
        1122   1.12300003E-02   1.34910978E-02   1.34874424E-02  -2.71025521E-04
        1123   1.12400008E-02   1.34976069E-02   1.34939514E-02  -2.70894787E-04
        1124   1.12500004E-02   1.35041093E-02   1.35004539E-02  -2.70764314E-04
        1125   1.12600010E-02   1.35106053E-02   1.35069508E-02  -2.70565128E-04
        1126   1.12700006E-02   1.35170948E-02   1.35134412E-02  -2.70366261E-04
        1127   1.12800011E-02   1.35235777E-02   1.35199232E-02  -2.70305522E-04
        1128   1.12900008E-02   1.35300541E-02   1.35264015E-02  -2.70038348E-04
        1129   1.13000004E-02   1.35365240E-02   1.35328723E-02  -2.69840413E-04
        1130   1.13100009E-02   1.35429874E-02   1.35393357E-02  -2.69711600E-04
        1131   1.13200005E-02   1.35494443E-02   1.35457925E-02  -2.69583019E-04
        1132   1.13300011E-02   1.35558946E-02   1.35522438E-02  -2.69385986E-04
        1133   1.13400007E-02   1.35623384E-02   1.35586876E-02  -2.69257958E-04
        1134   1.13500012E-02   1.35687757E-02   1.35651249E-02  -2.69130192E-04
        1135   1.13600008E-02   1.35752065E-02   1.35715576E-02  -2.68865377E-04
        1136   1.13700004E-02   1.35816317E-02   1.35779828E-02  -2.68738135E-04
        1137   1.13800010E-02   1.35880504E-02   1.35844015E-02  -2.68611155E-04
        1138   1.13900006E-02   1.35944625E-02   1.35908145E-02  -2.68415897E-04
        1139   1.14000011E-02   1.36008682E-02   1.35972202E-02  -2.68289441E-04
        1140   1.14100007E-02   1.36072673E-02   1.36036202E-02  -2.68094765E-04
        1141   1.14200003E-02   1.36136599E-02   1.36100138E-02  -2.67900381E-04
        1142   1.14300009E-02   1.36200460E-02   1.36163998E-02  -2.67774740E-04
        1143   1.14400005E-02   1.36264255E-02   1.36227803E-02  -2.67580966E-04
        1144   1.14500010E-02   1.36327995E-02   1.36291552E-02  -2.67387455E-04
        1145   1.14600006E-02   1.36391670E-02   1.36355218E-02  -2.67330906E-04
        1146   1.14700012E-02   1.36455279E-02   1.36418836E-02  -2.67137977E-04
        1147   1.14800008E-02   1.36518823E-02   1.36482390E-02  -2.66945339E-04
        1148   1.14900004E-02   1.36582302E-02   1.36545869E-02  -2.66821240E-04
        1149   1.15000010E-02   1.36645716E-02   1.36609292E-02  -2.66629184E-04
        1150   1.15100006E-02   1.36709074E-02   1.36672650E-02  -2.66505609E-04
        1151   1.15200011E-02   1.36772366E-02   1.36735933E-02  -2.66450370E-04
        1152   1.15300007E-02   1.36835594E-02   1.36799188E-02  -2.66122923E-04
        1153   1.15400003E-02   1.36898756E-02   1.36862351E-02  -2.66000105E-04
        1154   1.15500009E-02   1.36961853E-02   1.36925457E-02  -2.65809504E-04
        1155   1.15600005E-02   1.37024894E-02   1.36988498E-02  -2.65687180E-04
        1156   1.15700010E-02   1.37087870E-02   1.37051474E-02  -2.65565090E-04
        1157   1.15800006E-02   1.37150781E-02   1.37114404E-02  -2.65307346E-04
        1158   1.15900012E-02   1.37213627E-02   1.37177249E-02  -2.65185809E-04
        1159   1.16000008E-02   1.37276417E-02   1.37240048E-02  -2.64996605E-04
        1160   1.16100004E-02   1.37339141E-02   1.37302764E-02  -2.64943403E-04
        1161   1.16200009E-02   1.37401801E-02   1.37365432E-02  -2.64754723E-04
        1162   1.16300005E-02   1.37464395E-02   1.37428045E-02  -2.64498551E-04
        1163   1.16400011E-02   1.37526933E-02   1.37490584E-02  -2.64378265E-04
        1164   1.16500007E-02   1.37589406E-02   1.37553057E-02  -2.64258182E-04
        1165   1.16600003E-02   1.37651814E-02   1.37615465E-02  -2.64138333E-04
        1166   1.16700009E-02   1.37714166E-02   1.37677807E-02  -2.64086382E-04
        1167   1.16800005E-02   1.37776453E-02   1.37740113E-02  -2.63831695E-04
        1168   1.16900010E-02   1.37838675E-02   1.37802335E-02  -2.63712573E-04
        1169   1.17000006E-02   1.37900840E-02   1.37864519E-02  -2.63458496E-04
        1170   1.17100012E-02   1.37962941E-02   1.37926610E-02  -2.63407419E-04
        1171   1.17200008E-02   1.38024976E-02   1.37988664E-02  -2.63153983E-04
        1172   1.17300004E-02   1.38086956E-02   1.38050634E-02  -2.63103313E-04
        1173   1.17400009E-02   1.38148870E-02   1.38112558E-02  -2.62917922E-04
        1174   1.17500005E-02   1.38210719E-02   1.38174407E-02  -2.62800226E-04
        1175   1.17600011E-02   1.38272513E-02   1.38236210E-02  -2.62615387E-04
        1176   1.17700007E-02   1.38334241E-02   1.38297938E-02  -2.62498157E-04
        1177   1.17800012E-02   1.38395904E-02   1.38359619E-02  -2.62246525E-04
        1178   1.17900008E-02   1.38457511E-02   1.38421226E-02  -2.62129790E-04
        1179   1.18000004E-02   1.38519052E-02   1.38482768E-02  -2.62013316E-04
        1180   1.18100010E-02   1.38580529E-02   1.38544245E-02  -2.61897047E-04
        1181   1.18200006E-02   1.38641950E-02   1.38605684E-02  -2.61646579E-04
        1182   1.18300011E-02   1.38703305E-02   1.38667030E-02  -2.61597976E-04
        1183   1.18400007E-02   1.38764605E-02   1.38728358E-02  -2.61280918E-04
        1184   1.18500004E-02   1.38825839E-02   1.38789592E-02  -2.61165667E-04
        1185   1.18600009E-02   1.38887018E-02   1.38850762E-02  -2.61117675E-04
        1186   1.18700005E-02   1.38948131E-02   1.38911884E-02  -2.60935747E-04
        1187   1.18800011E-02   1.39009180E-02   1.38972951E-02  -2.60687055E-04
        1188   1.18900007E-02   1.39070172E-02   1.39033934E-02  -2.60639703E-04
        1189   1.19000012E-02   1.39131099E-02   1.39094871E-02  -2.60458561E-04
        1190   1.19100008E-02   1.39191970E-02   1.39155751E-02  -2.60277680E-04
        1191   1.19200004E-02   1.39252776E-02   1.39216566E-02  -2.60097062E-04
        1192   1.19300010E-02   1.39313526E-02   1.39277317E-02  -2.59983615E-04
        1193   1.19400006E-02   1.39374211E-02   1.39338011E-02  -2.59803550E-04
        1194   1.19500011E-02   1.39434841E-02   1.39398640E-02  -2.59690540E-04
        1195   1.19600007E-02   1.39495404E-02   1.39459213E-02  -2.59510969E-04
        1196   1.19700003E-02   1.39555912E-02   1.39519721E-02  -2.59398425E-04
        1197   1.19800009E-02   1.39616355E-02   1.39580173E-02  -2.59219349E-04
        1198   1.19900005E-02   1.39676742E-02   1.39640570E-02  -2.59040535E-04
        1199   1.20000010E-02   1.39737064E-02   1.39700882E-02  -2.58995366E-04
        1200   1.20100006E-02   1.39797330E-02   1.39761157E-02  -2.58817046E-04
        1201   1.20200012E-02   1.39857531E-02   1.39821367E-02  -2.58638989E-04
        1202   1.20300008E-02   1.39917675E-02   1.39881512E-02  -2.58527783E-04
        1203   1.20400004E-02   1.39977755E-02   1.39941610E-02  -2.58283631E-04
        1204   1.20500010E-02   1.40037779E-02   1.40001625E-02  -2.58239452E-04
        1205   1.20600006E-02   1.40097737E-02   1.40061611E-02  -2.57929380E-04
        1206   1.20700011E-02   1.40157640E-02   1.40121505E-02  -2.57885578E-04
        1207   1.20800007E-02   1.40217487E-02   1.40181361E-02  -2.57709034E-04
        1208   1.20900013E-02   1.40277268E-02   1.40241142E-02  -2.57599168E-04
        1209   1.21000009E-02   1.40336994E-02   1.40300877E-02  -2.57423118E-04
        1210   1.21100005E-02   1.40396655E-02   1.40360547E-02  -2.57247331E-04
        1211   1.21200010E-02   1.40456259E-02   1.40420152E-02  -2.57138134E-04
        1212   1.21300006E-02   1.40515799E-02   1.40479701E-02  -2.56962841E-04
        1213   1.21400012E-02   1.40575282E-02   1.40539194E-02  -2.56787782E-04
        1214   1.21500008E-02   1.40634710E-02   1.40598631E-02  -2.56613013E-04
        1215   1.21600004E-02   1.40694072E-02   1.40658002E-02  -2.56438478E-04
        1216   1.21700009E-02   1.40753379E-02   1.40717309E-02  -2.56330386E-04
        1217   1.21800005E-02   1.40812630E-02   1.40776560E-02  -2.56222498E-04
        1218   1.21900011E-02   1.40871815E-02   1.40835755E-02  -2.56048690E-04
        1219   1.22000007E-02   1.40930945E-02   1.40894884E-02  -2.55941239E-04
        1220   1.22100012E-02   1.40990010E-02   1.40953967E-02  -2.55701802E-04
        1221   1.22200008E-02   1.41049018E-02   1.41013004E-02  -2.55396619E-04
        1222   1.22300005E-02   1.41107971E-02   1.41071938E-02  -2.55421968E-04
        1223   1.22400010E-02   1.41166858E-02   1.41130835E-02  -2.55249382E-04
        1224   1.22500006E-02   1.41225690E-02   1.41189676E-02  -2.55077030E-04
        1225   1.22600012E-02   1.41284466E-02   1.41248461E-02  -2.54904939E-04
        1226   1.22700008E-02   1.41343186E-02   1.41307181E-02  -2.54799030E-04
        1227   1.22800004E-02   1.41401840E-02   1.41365845E-02  -2.54627405E-04
        1228   1.22900009E-02   1.41460439E-02   1.41424453E-02  -2.54456012E-04
        1229   1.23000005E-02   1.41518982E-02   1.41482996E-02  -2.54350743E-04
        1230   1.23100011E-02   1.41577460E-02   1.41541492E-02  -2.54114013E-04
        1231   1.23200007E-02   1.41635882E-02   1.41599914E-02  -2.54009181E-04
        1232   1.23300012E-02   1.41694248E-02   1.41658280E-02  -2.53904524E-04
        1233   1.23400008E-02   1.41752558E-02   1.41716599E-02  -2.53734324E-04
        1234   1.23500004E-02   1.41810803E-02   1.41774854E-02  -2.53564358E-04
        1235   1.23600010E-02   1.41868992E-02   1.41833043E-02  -2.53460341E-04
        1236   1.23700006E-02   1.41927125E-02   1.41891195E-02  -2.53225182E-04
        1237   1.23800011E-02   1.41985202E-02   1.41949272E-02  -2.53121601E-04
        1238   1.23900007E-02   1.42043214E-02   1.42007302E-02  -2.52886995E-04
        1239   1.24000004E-02   1.42101170E-02   1.42065259E-02  -2.52783822E-04
        1240   1.24100009E-02   1.42159071E-02   1.42123150E-02  -2.52746395E-04
        1241   1.24200005E-02   1.42216915E-02   1.42181013E-02  -2.52512516E-04
        1242   1.24300011E-02   1.42274695E-02   1.42238801E-02  -2.52344442E-04
        1243   1.24400007E-02   1.42332418E-02   1.42296525E-02  -2.52242084E-04
        1244   1.24500012E-02   1.42390085E-02   1.42354202E-02  -2.52074475E-04
        1245   1.24600008E-02   1.42447697E-02   1.42411822E-02  -2.51907069E-04
        1246   1.24700004E-02   1.42505253E-02   1.42469378E-02  -2.51805293E-04
        1247   1.24800010E-02   1.42562743E-02   1.42526887E-02  -2.51573016E-04
        1248   1.24900006E-02   1.42620178E-02   1.42584322E-02  -2.51471676E-04
        1249   1.25000011E-02   1.42677557E-02   1.42641710E-02  -2.51305231E-04
        1250   1.25100007E-02   1.42734880E-02   1.42699052E-02  -2.51073710E-04
        1251   1.25200013E-02   1.42792147E-02   1.42756319E-02  -2.50972982E-04
        1252   1.25300009E-02   1.42849358E-02   1.42813539E-02  -2.50807207E-04
        1253   1.25400005E-02   1.42906513E-02   1.42870685E-02  -2.50772078E-04
        1254   1.25500010E-02   1.42963603E-02   1.42927784E-02  -2.50606739E-04
        1255   1.25600006E-02   1.43020637E-02   1.42984837E-02  -2.50376470E-04
        1256   1.25700012E-02   1.43077616E-02   1.43041825E-02  -2.50211626E-04
        1257   1.25800008E-02   1.43134538E-02   1.43098757E-02  -2.50046985E-04
        1258   1.25900004E-02   1.43191405E-02   1.43155623E-02  -2.49947654E-04
        1259   1.26000009E-02   1.43248215E-02   1.43212434E-02  -2.49848497E-04
        1260   1.26100006E-02   1.43304970E-02   1.43269198E-02  -2.49684526E-04
        1261   1.26200011E-02   1.43361669E-02   1.43325897E-02  -2.49585748E-04
        1262   1.26300007E-02   1.43418303E-02   1.43382549E-02  -2.49357225E-04
        1263   1.26400013E-02   1.43474881E-02   1.43439136E-02  -2.49193923E-04
        1264   1.26500009E-02   1.43531403E-02   1.43495677E-02  -2.48965924E-04
        1265   1.26600005E-02   1.43587869E-02   1.43552143E-02  -2.48867989E-04
        1266   1.26700010E-02   1.43644279E-02   1.43608563E-02  -2.48705357E-04
        1267   1.26800006E-02   1.43700633E-02   1.43664926E-02  -2.48542958E-04
        1268   1.26900012E-02   1.43756932E-02   1.43721234E-02  -2.48380791E-04
        1269   1.27000008E-02   1.43813174E-02   1.43777486E-02  -2.48218828E-04
        1270   1.27100004E-02   1.43869361E-02   1.43833682E-02  -2.48057098E-04
        1271   1.27200009E-02   1.43925492E-02   1.43889803E-02  -2.48025084E-04
        1272   1.27300005E-02   1.43981567E-02   1.43945906E-02  -2.47734308E-04
        1273   1.27400011E-02   1.44037586E-02   1.44001935E-02  -2.47573247E-04
        1274   1.27500007E-02   1.44093549E-02   1.44057889E-02  -2.47541757E-04
        1275   1.27600012E-02   1.44149456E-02   1.44113796E-02  -2.47445714E-04
        1276   1.27700008E-02   1.44205308E-02   1.44169657E-02  -2.47285236E-04
        1277   1.27800005E-02   1.44261103E-02   1.44225471E-02  -2.47060409E-04
        1278   1.27900010E-02   1.44316843E-02   1.44281220E-02  -2.46900396E-04
        1279   1.28000006E-02   1.44372527E-02   1.44336913E-02  -2.46740587E-04
        1280   1.28100011E-02   1.44428154E-02   1.44392531E-02  -2.46710057E-04
        1281   1.28200008E-02   1.44483726E-02   1.44448122E-02  -2.46486161E-04
        1282   1.28300013E-02   1.44539243E-02   1.44503638E-02  -2.46391457E-04
        1283   1.28400009E-02   1.44594703E-02   1.44559117E-02  -2.46168056E-04
        1284   1.28500005E-02   1.44650107E-02   1.44614531E-02  -2.46009324E-04
        1285   1.28600011E-02   1.44705456E-02   1.44669889E-02  -2.45850795E-04
        1286   1.28700007E-02   1.44760748E-02   1.44725190E-02  -2.45692529E-04
        1287   1.28800012E-02   1.44815985E-02   1.44780446E-02  -2.45470088E-04
        1288   1.28900008E-02   1.44871166E-02   1.44835636E-02  -2.45312258E-04
        1289   1.29000004E-02   1.44926291E-02   1.44890761E-02  -2.45218922E-04
        1290   1.29100010E-02   1.44981360E-02   1.44945849E-02  -2.44997209E-04
        1291   1.29200006E-02   1.45036383E-02   1.45000871E-02  -2.44904251E-04
        1292   1.29300011E-02   1.45091349E-02   1.45055838E-02  -2.44811439E-04
        1293   1.29400007E-02   1.45146260E-02   1.45110758E-02  -2.44654628E-04
        1294   1.29500013E-02   1.45201115E-02   1.45165632E-02  -2.44433817E-04
        1295   1.29600009E-02   1.45255914E-02   1.45220440E-02  -2.44277442E-04
        1296   1.29700005E-02   1.45310657E-02   1.45275183E-02  -2.44185387E-04
        1297   1.29800010E-02   1.45365344E-02   1.45329880E-02  -2.44029405E-04
        1298   1.29900007E-02   1.45419976E-02   1.45384520E-02  -2.43873626E-04
        1299   1.30000012E-02   1.45474551E-02   1.45439124E-02  -2.43589966E-04
        1300   1.30100008E-02   1.45529080E-02   1.45493643E-02  -2.43562696E-04
        1301   1.30200004E-02   1.45583553E-02   1.45548126E-02  -2.43407543E-04
        1302   1.30300010E-02   1.45637970E-02   1.45602543E-02  -2.43316565E-04
        1303   1.30400006E-02   1.45692332E-02   1.45656914E-02  -2.43161805E-04
        1304   1.30500011E-02   1.45746637E-02   1.45711228E-02  -2.43007249E-04
        1305   1.30600007E-02   1.45800887E-02   1.45765496E-02  -2.42788985E-04
        1306   1.30700013E-02   1.45855090E-02   1.45819709E-02  -2.42634866E-04
        1307   1.30800009E-02   1.45909237E-02   1.45873856E-02  -2.42544789E-04
        1308   1.30900005E-02   1.45963328E-02   1.45927947E-02  -2.42454887E-04
        1309   1.31000010E-02   1.46017363E-02   1.45982001E-02  -2.42237526E-04
        1310   1.31100006E-02   1.46071343E-02   1.46035999E-02  -2.42020411E-04
        1311   1.31200012E-02   1.46125276E-02   1.46089932E-02  -2.41931062E-04
        1312   1.31300008E-02   1.46179153E-02   1.46143818E-02  -2.41778122E-04
        1313   1.31400004E-02   1.46232974E-02   1.46197639E-02  -2.41689122E-04
        1314   1.31500009E-02   1.46286739E-02   1.46251414E-02  -2.41536574E-04
        1315   1.31600006E-02   1.46340448E-02   1.46305142E-02  -2.41320566E-04
        1316   1.31700011E-02   1.46394111E-02   1.46358805E-02  -2.41232075E-04
        1317   1.31800007E-02   1.46447718E-02   1.46412421E-02  -2.41080124E-04
        1318   1.31900012E-02   1.46501269E-02   1.46465981E-02  -2.40928392E-04
        1319   1.32000009E-02   1.46554764E-02   1.46519495E-02  -2.40713271E-04
        1320   1.32100005E-02   1.46608213E-02   1.46572944E-02  -2.40625493E-04
        1321   1.32200010E-02   1.46661606E-02   1.46626346E-02  -2.40474328E-04
        1322   1.32300006E-02   1.46714943E-02   1.46679683E-02  -2.40386886E-04
        1323   1.32400012E-02   1.46768223E-02   1.46732982E-02  -2.40172623E-04
        1324   1.32500008E-02   1.46821458E-02   1.46786226E-02  -2.40022069E-04
        1325   1.32600013E-02   1.46874636E-02   1.46839404E-02  -2.39935136E-04
        1326   1.32700009E-02   1.46927759E-02   1.46892546E-02  -2.39721528E-04
        1327   1.32800005E-02   1.46980835E-02   1.46945631E-02  -2.39571556E-04
        1328   1.32900011E-02   1.47033855E-02   1.46998651E-02  -2.39485147E-04
        1329   1.33000007E-02   1.47086820E-02   1.47051625E-02  -2.39335539E-04
        1330   1.33100012E-02   1.47139737E-02   1.47104543E-02  -2.39249450E-04
        1331   1.33200008E-02   1.47192599E-02   1.47157423E-02  -2.39036890E-04
        1332   1.33300005E-02   1.47245405E-02   1.47210239E-02  -2.38887864E-04
        1333   1.33400010E-02   1.47298155E-02   1.47262998E-02  -2.38739041E-04
        1334   1.33500006E-02   1.47350859E-02   1.47315711E-02  -2.38590394E-04
        1335   1.33600011E-02   1.47403507E-02   1.47368358E-02  -2.38505163E-04
        1336   1.33700008E-02   1.47456108E-02   1.47420978E-02  -2.38293680E-04
        1337   1.33800013E-02   1.47508653E-02   1.47473523E-02  -2.38208770E-04
        1338   1.33900009E-02   1.47561142E-02   1.47526022E-02  -2.38060878E-04
        1339   1.34000005E-02   1.47613585E-02   1.47578474E-02  -2.37913162E-04
        1340   1.34100011E-02   1.47665972E-02   1.47630870E-02  -2.37765635E-04
        1341   1.34200007E-02   1.47718303E-02   1.47683211E-02  -2.37618311E-04
        1342   1.34300012E-02   1.47770587E-02   1.47735495E-02  -2.37534216E-04
        1343   1.34400008E-02   1.47822816E-02   1.47787742E-02  -2.37324202E-04
        1344   1.34500004E-02   1.47874989E-02   1.47839924E-02  -2.37177446E-04
        1345   1.34600010E-02   1.47927115E-02   1.47892050E-02  -2.37093845E-04
        1346   1.34700006E-02   1.47979185E-02   1.47944139E-02  -2.36884473E-04
        1347   1.34800011E-02   1.48031209E-02   1.47996172E-02  -2.36738255E-04
        1348   1.34900007E-02   1.48083176E-02   1.48048159E-02  -2.36529304E-04
        1349   1.35000013E-02   1.48135098E-02   1.48100071E-02  -2.36509281E-04
        1350   1.35100009E-02   1.48186963E-02   1.48151955E-02  -2.36300737E-04
        1351   1.35200005E-02   1.48238773E-02   1.48203773E-02  -2.36155276E-04
        1352   1.35300010E-02   1.48290535E-02   1.48255536E-02  -2.36072825E-04
        1353   1.35400007E-02   1.48342242E-02   1.48307271E-02  -2.35802072E-04
        1354   1.35500012E-02   1.48393903E-02   1.48358922E-02  -2.35782762E-04
        1355   1.35600008E-02   1.48445508E-02   1.48410546E-02  -2.35575237E-04
        1356   1.35700013E-02   1.48497066E-02   1.48462104E-02  -2.35493426E-04
        1357   1.35800010E-02   1.48548568E-02   1.48513624E-02  -2.35286308E-04
        1358   1.35900006E-02   1.48600023E-02   1.48565071E-02  -2.35267522E-04
        1359   1.36000011E-02   1.48651423E-02   1.48616489E-02  -2.35060797E-04
        1360   1.36100007E-02   1.48702776E-02   1.48667861E-02  -2.34854277E-04
        1361   1.36200013E-02   1.48754073E-02   1.48719149E-02  -2.34835912E-04
        1362   1.36300009E-02   1.48805315E-02   1.48770399E-02  -2.34692401E-04
        1363   1.36400005E-02   1.48856509E-02   1.48821613E-02  -2.34486492E-04
        1364   1.36500010E-02   1.48907648E-02   1.48872761E-02  -2.34343359E-04
        1365   1.36600006E-02   1.48958741E-02   1.48923872E-02  -2.34137857E-04
        1366   1.36700012E-02   1.49009787E-02   1.48974918E-02  -2.34057632E-04
        1367   1.36800008E-02   1.49060776E-02   1.49025917E-02  -2.33915038E-04
        1368   1.36900013E-02   1.49111720E-02   1.49076860E-02  -2.33835104E-04
        1369   1.37000009E-02   1.49162607E-02   1.49127766E-02  -2.33630388E-04
        1370   1.37100006E-02   1.49213448E-02   1.49178607E-02  -2.33550760E-04
        1371   1.37200011E-02   1.49264233E-02   1.49229402E-02  -2.33408864E-04
        1372   1.37300007E-02   1.49314972E-02   1.49280149E-02  -2.33267128E-04
        1373   1.37400012E-02   1.49365654E-02   1.49330851E-02  -2.33063198E-04
        1374   1.37500009E-02   1.49416290E-02   1.49381487E-02  -2.32984195E-04
        1375   1.37600005E-02   1.49466870E-02   1.49432085E-02  -2.32780658E-04
        1376   1.37700010E-02   1.49517404E-02   1.49482628E-02  -2.32639635E-04
        1377   1.37800006E-02   1.49567891E-02   1.49533125E-02  -2.32498802E-04
        1378   1.37900012E-02   1.49618322E-02   1.49583565E-02  -2.32358143E-04
        1379   1.38000008E-02   1.49668707E-02   1.49633950E-02  -2.32279897E-04
        1380   1.38100013E-02   1.49719035E-02   1.49684297E-02  -2.32077335E-04
        1381   1.38200009E-02   1.49769317E-02   1.49734588E-02  -2.31937185E-04
        1382   1.38300005E-02   1.49819544E-02   1.49784824E-02  -2.31797225E-04
        1383   1.38400011E-02   1.49869723E-02   1.49835013E-02  -2.31657425E-04
