   it           t(s)          Vm(V) V_analitica(V)      Error_relativo
        2111   4.22400050E-03   6.88849296E-03   6.88794255E-03  -7.99094414E-05
        2112   4.22600051E-03   6.89111510E-03   6.89056516E-03  -7.98114488E-05
        2113   4.22800053E-03   6.89373678E-03   6.89318636E-03  -7.98486508E-05
        2114   4.23000054E-03   6.89635798E-03   6.89580804E-03  -7.97507673E-05
        2115   4.23200056E-03   6.89897873E-03   6.89842785E-03  -7.98554829E-05
        2116   4.23400057E-03   6.90159900E-03   6.90104812E-03  -7.98251640E-05
        2117   4.23600059E-03   6.90421881E-03   6.90366747E-03  -7.98623296E-05
        2118   4.23800061E-03   6.90683816E-03   6.90628635E-03  -7.98994733E-05
        2119   4.24000062E-03   6.90945657E-03   6.90890523E-03  -7.98017863E-05
        2120   4.24200064E-03   6.91207452E-03   6.91152317E-03  -7.97715547E-05
        2121   4.24400065E-03   6.91469200E-03   6.91414112E-03  -7.96740060E-05
        2122   4.24600067E-03   6.91730902E-03   6.91675767E-03  -7.97111861E-05
        2123   4.24800068E-03   6.91992557E-03   6.91937422E-03  -7.96810418E-05
        2124   4.25000070E-03   6.92254165E-03   6.92198984E-03  -7.97182074E-05
        2125   4.25200025E-03   6.92515727E-03   6.92460500E-03  -7.97553512E-05
        2126   4.25400026E-03   6.92777243E-03   6.92721969E-03  -7.97924658E-05
        2127   4.25600028E-03   6.93038665E-03   6.92983391E-03  -7.97623652E-05
        2128   4.25800029E-03   6.93300040E-03   6.93244813E-03  -7.96651148E-05
        2129   4.26000031E-03   6.93561370E-03   6.93506096E-03  -7.97022512E-05
        2130   4.26200032E-03   6.93822652E-03   6.93767285E-03  -7.98064866E-05
        2131   4.26400034E-03   6.94083888E-03   6.94028614E-03  -7.96422391E-05
        2132   4.26600035E-03   6.94345077E-03   6.94289804E-03  -7.96122840E-05
        2133   4.26800037E-03   6.94606220E-03   6.94550853E-03  -7.97164466E-05
        2134   4.27000038E-03   6.94867317E-03   6.94811903E-03  -7.97535176E-05
        2135   4.27200040E-03   6.95128366E-03   6.95072999E-03  -7.96565655E-05
        2136   4.27400041E-03   6.95389323E-03   6.95333956E-03  -7.96266686E-05
        2137   4.27600043E-03   6.95650233E-03   6.95594773E-03  -7.97307002E-05
        2138   4.27800044E-03   6.95911096E-03   6.95855729E-03  -7.95669621E-05
        2139   4.28000046E-03   6.96171913E-03   6.96116453E-03  -7.96709501E-05
        2140   4.28200047E-03   6.96432684E-03   6.96377270E-03  -7.95742453E-05
        2141   4.28400049E-03   6.96693407E-03   6.96637994E-03  -7.95444575E-05
        2142   4.28600051E-03   6.96954085E-03   6.96898578E-03  -7.96483582E-05
        2143   4.28800052E-03   6.97214715E-03   6.97159162E-03  -7.96853783E-05
        2144   4.29000054E-03   6.97475253E-03   6.97419746E-03  -7.95888336E-05
        2145   4.29200055E-03   6.97735744E-03   6.97680237E-03  -7.95591186E-05
        2146   4.29400057E-03   6.97996188E-03   6.97940681E-03  -7.95294327E-05
        2147   4.29600058E-03   6.98256586E-03   6.98201032E-03  -7.95664673E-05
        2148   4.29800060E-03   6.98516937E-03   6.98461384E-03  -7.95368105E-05
        2149   4.30000061E-03   6.98777242E-03   6.98721642E-03  -7.95738306E-05
        2150   4.30200063E-03   6.99037500E-03   6.98981853E-03  -7.96108288E-05
        2151   4.30400064E-03   6.99297711E-03   6.99242111E-03  -7.95146043E-05
        2152   4.30600066E-03   6.99557830E-03   6.99502230E-03  -7.94850348E-05
        2153   4.30800067E-03   6.99817901E-03   6.99762348E-03  -7.93889412E-05
        2154   4.31000069E-03   7.00077927E-03   7.00022327E-03  -7.94259759E-05
        2155   4.31200070E-03   7.00337905E-03   7.00282305E-03  -7.93964937E-05
        2156   4.31400025E-03   7.00597838E-03   7.00542191E-03  -7.94335065E-05
        2157   4.31600027E-03   7.00857723E-03   7.00801937E-03  -7.96034074E-05
        2158   4.31800028E-03   7.01117562E-03   7.01061822E-03  -7.95074739E-05
        2159   4.32000030E-03   7.01377355E-03   7.01321568E-03  -7.95444284E-05
        2160   4.32200031E-03   7.01637100E-03   7.01581361E-03  -7.94485968E-05
        2161   4.32400033E-03   7.01896753E-03   7.01840967E-03  -7.94855587E-05
        2162   4.32600034E-03   7.02156359E-03   7.02100480E-03  -7.95888263E-05
        2163   4.32800036E-03   7.02415919E-03   7.02360133E-03  -7.94268053E-05
        2164   4.33000037E-03   7.02675432E-03   7.02619646E-03  -7.93974687E-05
        2165   4.33200039E-03   7.02934898E-03   7.02879066E-03  -7.94344160E-05
        2166   4.33400040E-03   7.03194318E-03   7.03138439E-03  -7.94713415E-05
        2167   4.33600042E-03   7.03453692E-03   7.03397859E-03  -7.93758300E-05
        2168   4.33800044E-03   7.03713018E-03   7.03657139E-03  -7.94127554E-05
        2169   4.34000045E-03   7.03972299E-03   7.03916280E-03  -7.95819797E-05
        2170   4.34200047E-03   7.04231486E-03   7.04175560E-03  -7.94204243E-05
        2171   4.34400048E-03   7.04490626E-03   7.04434607E-03  -7.95234228E-05
        2172   4.34600050E-03   7.04749720E-03   7.04693794E-03  -7.93620202E-05
        2173   4.34800051E-03   7.05008768E-03   7.04952842E-03  -7.93328509E-05
        2174   4.35000053E-03   7.05267768E-03   7.05211749E-03  -7.94357911E-05
        2175   4.35200054E-03   7.05526723E-03   7.05470797E-03  -7.92746068E-05
        2176   4.35400056E-03   7.05785630E-03   7.05729611E-03  -7.93775034E-05
        2177   4.35600057E-03   7.06044491E-03   7.05988379E-03  -7.94803273E-05
        2178   4.35800059E-03   7.06303259E-03   7.06247194E-03  -7.93852596E-05
        2179   4.36000060E-03   7.06561981E-03   7.06506008E-03  -7.92243591E-05
        2180   4.36200062E-03   7.06820656E-03   7.06764683E-03  -7.91953644E-05
        2181   4.36400063E-03   7.07079284E-03   7.07023265E-03  -7.92322608E-05
        2182   4.36600065E-03   7.07337866E-03   7.07281800E-03  -7.92691353E-05
        2183   4.36800066E-03   7.07596401E-03   7.07540382E-03  -7.91743514E-05
        2184   4.37000068E-03   7.07854889E-03   7.07798824E-03  -7.92112332E-05
        2185   4.37200069E-03   7.08113331E-03   7.08057173E-03  -7.93138679E-05
        2186   4.37400071E-03   7.08371727E-03   7.08315615E-03  -7.92191859E-05
        2187   4.37600026E-03   7.08630076E-03   7.08573917E-03  -7.92560240E-05
        2188   4.37800027E-03   7.08888331E-03   7.08832126E-03  -7.92928477E-05
        2189   4.38000029E-03   7.09146541E-03   7.09090335E-03  -7.92639767E-05
        2190   4.38200030E-03   7.09404703E-03   7.09348544E-03  -7.91694765E-05
        2191   4.38400032E-03   7.09662819E-03   7.09606521E-03  -7.93375584E-05
        2192   4.38600034E-03   7.09920889E-03   7.09864590E-03  -7.93087165E-05
        2193   4.38800035E-03   7.10178912E-03   7.10122567E-03  -7.93454819E-05
        2194   4.39000037E-03   7.10436888E-03   7.10380543E-03  -7.93166619E-05
        2195   4.39200038E-03   7.10694818E-03   7.10638519E-03  -7.92223436E-05
        2196   4.39400040E-03   7.10952701E-03   7.10896356E-03  -7.92591163E-05
        2197   4.39600041E-03   7.11210491E-03   7.11154100E-03  -7.92958672E-05
        2198   4.39800043E-03   7.11468235E-03   7.11411797E-03  -7.93326035E-05
        2199   4.40000044E-03   7.11725932E-03   7.11669540E-03  -7.92384380E-05
        2200   4.40200046E-03   7.11983582E-03   7.11927144E-03  -7.92751744E-05
        2201   4.40400047E-03   7.12241186E-03   7.12184748E-03  -7.92464998E-05
        2202   4.40600049E-03   7.12498743E-03   7.12442398E-03  -7.90871200E-05
        2203   4.40800050E-03   7.12756254E-03   7.12699862E-03  -7.91238854E-05
        2204   4.41000052E-03   7.13013718E-03   7.12957233E-03  -7.92259525E-05
        2205   4.41200053E-03   7.13271135E-03   7.13214604E-03  -7.92626524E-05
        2206   4.41400055E-03   7.13528460E-03   7.13471975E-03  -7.91687926E-05
        2207   4.41600056E-03   7.13785738E-03   7.13729253E-03  -7.91402563E-05
        2208   4.41800058E-03   7.14042969E-03   7.13986484E-03  -7.91117418E-05
        2209   4.42000059E-03   7.14300154E-03   7.14243622E-03  -7.91484563E-05
        2210   4.42200061E-03   7.14557292E-03   7.14500761E-03  -7.91199709E-05
        2211   4.42400062E-03   7.14814384E-03   7.14757899E-03  -7.90263584E-05
        2212   4.42600064E-03   7.15071429E-03   7.15014897E-03  -7.90630802E-05
        2213   4.42800066E-03   7.15328427E-03   7.15271803E-03  -7.91648854E-05
        2214   4.43000067E-03   7.15585379E-03   7.15528848E-03  -7.90062913E-05
        2215   4.43200069E-03   7.15842284E-03   7.15785706E-03  -7.90429985E-05
        2216   4.43400070E-03   7.16099096E-03   7.16042519E-03  -7.90146441E-05
        2217   4.43600072E-03   7.16355862E-03   7.16299284E-03  -7.89863261E-05
        2218   4.43800027E-03   7.16612581E-03   7.16555957E-03  -7.90230188E-05
        2219   4.44000028E-03   7.16869254E-03   7.16812583E-03  -7.90596896E-05
        2220   4.44200030E-03   7.17125880E-03   7.17069115E-03  -7.91612838E-05
        2221   4.44400031E-03   7.17382459E-03   7.17325788E-03  -7.90031263E-05
        2222   4.44600033E-03   7.17638992E-03   7.17582228E-03  -7.91046768E-05
        2223   4.44800034E-03   7.17895478E-03   7.17838760E-03  -7.90115373E-05
        2224   4.45000036E-03   7.18151918E-03   7.18095154E-03  -7.90481718E-05
        2225   4.45200037E-03   7.18408264E-03   7.18351454E-03  -7.90847917E-05
        2226   4.45400039E-03   7.18664564E-03   7.18607754E-03  -7.90565900E-05
        2227   4.45600040E-03   7.18920818E-03   7.18864053E-03  -7.89636251E-05
        2228   4.45800042E-03   7.19177024E-03   7.19120260E-03  -7.89354890E-05
        2229   4.46000043E-03   7.19433185E-03   7.19376421E-03  -7.89073820E-05
        2230   4.46200045E-03   7.19689298E-03   7.19632488E-03  -7.89440164E-05
        2231   4.46400046E-03   7.19945366E-03   7.19888555E-03  -7.89159312E-05
        2232   4.46600048E-03   7.20201386E-03   7.20144482E-03  -7.90172126E-05
        2233   4.46800049E-03   7.20457360E-03   7.20400456E-03  -7.89891346E-05
        2234   4.47000051E-03   7.20713288E-03   7.20656384E-03  -7.89610858E-05
        2235   4.47200052E-03   7.20969122E-03   7.20912218E-03  -7.89330661E-05
        2236   4.47400054E-03   7.21224910E-03   7.21168006E-03  -7.89050682E-05
        2237   4.47600055E-03   7.21480651E-03   7.21423747E-03  -7.88770922E-05
        2238   4.47800057E-03   7.21736345E-03   7.21679442E-03  -7.88491452E-05
        2239   4.48000059E-03   7.21991993E-03   7.21935136E-03  -7.87567187E-05
        2240   4.48200060E-03   7.22247595E-03   7.22190738E-03  -7.87288445E-05
        2241   4.48400062E-03   7.22503150E-03   7.22446293E-03  -7.87009994E-05
        2242   4.48600063E-03   7.22758658E-03   7.22701754E-03  -7.87376121E-05
        2243   4.48800065E-03   7.23014120E-03   7.22957216E-03  -7.87097888E-05
        2244   4.49000066E-03   7.23269535E-03   7.23212585E-03  -7.87463869E-05
        2245   4.49200068E-03   7.23524904E-03   7.23467907E-03  -7.87829558E-05
        2246   4.49400069E-03   7.23780179E-03   7.23723136E-03  -7.88195175E-05
        2247   4.49600071E-03   7.24035408E-03   7.23978365E-03  -7.87917306E-05
        2248   4.49800072E-03   7.24290591E-03   7.24233594E-03  -7.86996679E-05
        2249   4.50000027E-03   7.24545727E-03   7.24488730E-03  -7.86719538E-05
        2250   4.50200029E-03   7.24800816E-03   7.24743726E-03  -7.87727768E-05
        2251   4.50400030E-03   7.25055858E-03   7.24998815E-03  -7.86808305E-05
        2252   4.50600032E-03   7.25310855E-03   7.25253811E-03  -7.86531673E-05
        2253   4.50800033E-03   7.25565804E-03   7.25508668E-03  -7.87539029E-05
        2254   4.51000035E-03   7.25820707E-03   7.25763524E-03  -7.87904137E-05
        2255   4.51200036E-03   7.26075564E-03   7.26018287E-03  -7.88910402E-05
        2256   4.51400038E-03   7.26330327E-03   7.26273144E-03  -7.87351237E-05
        2257   4.51600039E-03   7.26585044E-03   7.26527814E-03  -7.87716199E-05
        2258   4.51800041E-03   7.26839714E-03   7.26782531E-03  -7.86799428E-05
        2259   4.52000042E-03   7.27094337E-03   7.27037154E-03  -7.86523815E-05
        2260   4.52200044E-03   7.27348914E-03   7.27291685E-03  -7.86888850E-05
        2261   4.52400045E-03   7.27603445E-03   7.27546215E-03  -7.86613600E-05
        2262   4.52600047E-03   7.27857929E-03   7.27800699E-03  -7.86338496E-05
        2263   4.52800049E-03   7.28112366E-03   7.28055090E-03  -7.86703386E-05
        2264   4.53000050E-03   7.28366757E-03   7.28309480E-03  -7.86428573E-05
        2265   4.53200052E-03   7.28621101E-03   7.28563778E-03  -7.86793244E-05
        2266   4.53400053E-03   7.28875399E-03   7.28818029E-03  -7.87157696E-05
        2267   4.53600055E-03   7.29129603E-03   7.29072327E-03  -7.85605735E-05
        2268   4.53800056E-03   7.29383761E-03   7.29326485E-03  -7.85331940E-05
        2269   4.54000058E-03   7.29637872E-03   7.29580503E-03  -7.86335004E-05
        2270   4.54200059E-03   7.29891937E-03   7.29834521E-03  -7.86699384E-05
        2271   4.54400061E-03   7.30145955E-03   7.30088586E-03  -7.85787779E-05
        2272   4.54600062E-03   7.30399927E-03   7.30342604E-03  -7.84876902E-05
        2273   4.54800064E-03   7.30653852E-03   7.30596529E-03  -7.84604126E-05
        2274   4.55000065E-03   7.30907731E-03   7.30850315E-03  -7.85605953E-05
        2275   4.55200067E-03   7.31161563E-03   7.31104100E-03  -7.85970187E-05
        2276   4.55400068E-03   7.31415348E-03   7.31357932E-03  -7.85060693E-05
        2277   4.55600070E-03   7.31669087E-03   7.31611578E-03  -7.86061501E-05
        2278   4.55800071E-03   7.31922733E-03   7.31865270E-03  -7.85152733E-05
        2279   4.56000073E-03   7.32176332E-03   7.32118823E-03  -7.85516895E-05
        2280   4.56200028E-03   7.32429884E-03   7.32372375E-03  -7.85244920E-05
        2281   4.56400029E-03   7.32683390E-03   7.32625835E-03  -7.85608863E-05
        2282   4.56600031E-03   7.32936850E-03   7.32879248E-03  -7.85972588E-05
        2283   4.56800032E-03   7.33190263E-03   7.33132707E-03  -7.85065713E-05
        2284   4.57000034E-03   7.33443629E-03   7.33386027E-03  -7.85429511E-05
        2285   4.57200035E-03   7.33696949E-03   7.33639346E-03  -7.85158263E-05
        2286   4.57400037E-03   7.33950222E-03   7.33892666E-03  -7.84252770E-05
        2287   4.57600038E-03   7.34203449E-03   7.34145846E-03  -7.84616568E-05
        2288   4.57800040E-03   7.34456629E-03   7.34398933E-03  -7.85614320E-05
        2289   4.58000042E-03   7.34709715E-03   7.34652020E-03  -7.85343727E-05
        2290   4.58200043E-03   7.34962756E-03   7.34905107E-03  -7.84439617E-05
        2291   4.58400045E-03   7.35215750E-03   7.35158054E-03  -7.84803124E-05
        2292   4.58600046E-03   7.35468697E-03   7.35411048E-03  -7.83899959E-05
        2293   4.58800048E-03   7.35721597E-03   7.35663855E-03  -7.84896547E-05
        2294   4.59000049E-03   7.35974452E-03   7.35916710E-03  -7.84626827E-05
        2295   4.59200051E-03   7.36227259E-03   7.36169564E-03  -7.83724754E-05
        2296   4.59400052E-03   7.36480020E-03   7.36422278E-03  -7.84088188E-05
        2297   4.59600054E-03   7.36732734E-03   7.36674992E-03  -7.83819196E-05
        2298   4.59800055E-03   7.36985402E-03   7.36927614E-03  -7.84182412E-05
        2299   4.60000057E-03   7.37238023E-03   7.37180235E-03  -7.83913638E-05
        2300   4.60200058E-03   7.37490598E-03   7.37432810E-03  -7.83645155E-05
        2301   4.60400060E-03   7.37743080E-03   7.37685291E-03  -7.83376963E-05
        2302   4.60600061E-03   7.37995515E-03   7.37937680E-03  -7.83740034E-05
        2303   4.60800063E-03   7.38247903E-03   7.38190161E-03  -7.82210336E-05
        2304   4.61000064E-03   7.38500245E-03   7.38442410E-03  -7.83204378E-05
        2305   4.61200066E-03   7.38752540E-03   7.38694752E-03  -7.82306452E-05
        2306   4.61400067E-03   7.39004789E-03   7.38947000E-03  -7.82039351E-05
        2307   4.61600069E-03   7.39256991E-03   7.39199156E-03  -7.82402567E-05
        2308   4.61800070E-03   7.39509147E-03   7.39451265E-03  -7.82765565E-05
        2309   4.62000072E-03   7.39761256E-03   7.39703421E-03  -7.81869167E-05
        2310   4.62200074E-03   7.40013318E-03   7.39955390E-03  -7.82861607E-05
        2311   4.62400028E-03   7.40265334E-03   7.40207406E-03  -7.82595016E-05
        2312   4.62600030E-03   7.40517303E-03   7.40459329E-03  -7.82957650E-05
        2313   4.62800032E-03   7.40769180E-03   7.40711205E-03  -7.82691423E-05
        2314   4.63000033E-03   7.41021009E-03   7.40962988E-03  -7.83053911E-05
        2315   4.63200035E-03   7.41272792E-03   7.41214724E-03  -7.83416181E-05
        2316   4.63400036E-03   7.41524529E-03   7.41466507E-03  -7.82522184E-05
        2317   4.63600038E-03   7.41776219E-03   7.41718151E-03  -7.82884454E-05
        2318   4.63800039E-03   7.42027862E-03   7.41969794E-03  -7.82618954E-05
        2319   4.64000041E-03   7.42279459E-03   7.42221344E-03  -7.82981078E-05
        2320   4.64200042E-03   7.42531009E-03   7.42472988E-03  -7.81461349E-05
        2321   4.64400044E-03   7.42782513E-03   7.42724398E-03  -7.82450807E-05
        2322   4.64600045E-03   7.43033970E-03   7.42975809E-03  -7.82812785E-05
        2323   4.64800047E-03   7.43285380E-03   7.43227219E-03  -7.82547941E-05
        2324   4.65000048E-03   7.43536744E-03   7.43478537E-03  -7.82909774E-05
        2325   4.65200050E-03   7.43788015E-03   7.43729807E-03  -7.82645293E-05
        2326   4.65400051E-03   7.44039239E-03   7.43981125E-03  -7.81129056E-05
