 # t(ms)  V(mV)  h  n  h_T  I_inj(pA)
  1.90000000E+00 -7.28588059E+01  9.13014967E-01  4.87018239E-02  4.81065817E-02 -1.75000000E+02
  1.91000000E+00 -7.28727587E+01  9.13146388E-01  4.86526111E-02  4.81146140E-02 -1.75000000E+02
  1.92000000E+00 -7.28866998E+01  9.13277914E-01  4.86033714E-02  4.81227014E-02 -1.75000000E+02
  1.93000000E+00 -7.29006293E+01  9.13409542E-01  4.85541061E-02  4.81308439E-02 -1.75000000E+02
  1.94000000E+00 -7.29145473E+01  9.13541268E-01  4.85048162E-02  4.81390418E-02 -1.75000000E+02
  1.95000000E+00 -7.29284536E+01  9.13673089E-01  4.84555028E-02  4.81472950E-02 -1.75000000E+02
  1.96000000E+00 -7.29423482E+01  9.13805002E-01  4.84061672E-02  4.81556038E-02 -1.75000000E+02
  1.97000000E+00 -7.29562313E+01  9.13937002E-01  4.83568104E-02  4.81639682E-02 -1.75000000E+02
  1.98000000E+00 -7.29701028E+01  9.14069087E-01  4.83074334E-02  4.81723883E-02 -1.75000000E+02
  1.99000000E+00 -7.29839626E+01  9.14201253E-01  4.82580375E-02  4.81808642E-02 -1.75000000E+02
  2.00000000E+00 -7.29978108E+01  9.14333496E-01  4.82086236E-02  4.81893961E-02 -1.75000000E+02
  2.01000000E+00 -7.30116475E+01  9.14465814E-01  4.81591929E-02  4.81979841E-02 -1.75000000E+02
  2.02000000E+00 -7.30254725E+01  9.14598203E-01  4.81097463E-02  4.82066281E-02 -1.75000000E+02
  2.03000000E+00 -7.30392859E+01  9.14730660E-01  4.80602849E-02  4.82153285E-02 -1.75000000E+02
  2.04000000E+00 -7.30530877E+01  9.14863181E-01  4.80108098E-02  4.82240852E-02 -1.75000000E+02
  2.05000000E+00 -7.30668779E+01  9.14995763E-01  4.79613219E-02  4.82328983E-02 -1.75000000E+02
  2.06000000E+00 -7.30806565E+01  9.15128404E-01  4.79118223E-02  4.82417680E-02 -1.75000000E+02
  2.07000000E+00 -7.30944235E+01  9.15261100E-01  4.78623120E-02  4.82506944E-02 -1.75000000E+02
  2.08000000E+00 -7.31081789E+01  9.15393847E-01  4.78127919E-02  4.82596775E-02 -1.75000000E+02
  2.09000000E+00 -7.31219227E+01  9.15526643E-01  4.77632630E-02  4.82687175E-02 -1.75000000E+02
  2.10000000E+00 -7.31356549E+01  9.15659484E-01  4.77137264E-02  4.82778145E-02 -1.75000000E+02
  2.11000000E+00 -7.31493755E+01  9.15792368E-01  4.76641828E-02  4.82869685E-02 -1.75000000E+02
  2.12000000E+00 -7.31630845E+01  9.15925292E-01  4.76146334E-02  4.82961796E-02 -1.75000000E+02
  2.13000000E+00 -7.31767820E+01  9.16058252E-01  4.75650789E-02  4.83054480E-02 -1.75000000E+02
  2.14000000E+00 -7.31904678E+01  9.16191246E-01  4.75155204E-02  4.83147738E-02 -1.75000000E+02
  2.15000000E+00 -7.32041421E+01  9.16324270E-01  4.74659588E-02  4.83241570E-02 -1.75000000E+02
  2.16000000E+00 -7.32178048E+01  9.16457321E-01  4.74163949E-02  4.83335977E-02 -1.75000000E+02
  2.17000000E+00 -7.32314558E+01  9.16590398E-01  4.73668296E-02  4.83430960E-02 -1.75000000E+02
  2.18000000E+00 -7.32450954E+01  9.16723496E-01  4.73172639E-02  4.83526520E-02 -1.75000000E+02
  2.19000000E+00 -7.32587233E+01  9.16856613E-01  4.72676987E-02  4.83622658E-02 -1.75000000E+02
  2.20000000E+00 -7.32723397E+01  9.16989747E-01  4.72181346E-02  4.83719376E-02 -1.75000000E+02
  2.21000000E+00 -7.32859445E+01  9.17122893E-01  4.71685728E-02  4.83816672E-02 -1.75000000E+02
  2.22000000E+00 -7.32995377E+01  9.17256051E-01  4.71190138E-02  4.83914550E-02 -1.75000000E+02
  2.23000000E+00 -7.33131193E+01  9.17389216E-01  4.70694587E-02  4.84013009E-02 -1.75000000E+02
  2.24000000E+00 -7.33266894E+01  9.17522386E-01  4.70199083E-02  4.84112050E-02 -1.75000000E+02
  2.25000000E+00 -7.33402480E+01  9.17655559E-01  4.69703633E-02  4.84211675E-02 -1.75000000E+02
  2.26000000E+00 -7.33537949E+01  9.17788731E-01  4.69208246E-02  4.84311883E-02 -1.75000000E+02
  2.27000000E+00 -7.33673303E+01  9.17921900E-01  4.68712929E-02  4.84412676E-02 -1.75000000E+02
  2.28000000E+00 -7.33808542E+01  9.18055064E-01  4.68217691E-02  4.84514055E-02 -1.75000000E+02
  2.29000000E+00 -7.33943665E+01  9.18188220E-01  4.67722539E-02  4.84616020E-02 -1.75000000E+02
  2.30000000E+00 -7.34078672E+01  9.18321365E-01  4.67227482E-02  4.84718573E-02 -1.75000000E+02
  2.31000000E+00 -7.34213564E+01  9.18454496E-01  4.66732526E-02  4.84821713E-02 -1.75000000E+02
  2.32000000E+00 -7.34348341E+01  9.18587612E-01  4.66237680E-02  4.84925442E-02 -1.75000000E+02
  2.33000000E+00 -7.34483002E+01  9.18720709E-01  4.65742950E-02  4.85029761E-02 -1.75000000E+02
  2.34000000E+00 -7.34617548E+01  9.18853786E-01  4.65248345E-02  4.85134670E-02 -1.75000000E+02
  2.35000000E+00 -7.34751979E+01  9.18986839E-01  4.64753872E-02  4.85240170E-02 -1.75000000E+02
  2.36000000E+00 -7.34886294E+01  9.19119866E-01  4.64259537E-02  4.85346261E-02 -1.75000000E+02
  2.37000000E+00 -7.35020494E+01  9.19252865E-01  4.63765348E-02  4.85452945E-02 -1.75000000E+02
  2.38000000E+00 -7.35154578E+01  9.19385834E-01  4.63271312E-02  4.85560222E-02 -1.75000000E+02
  2.39000000E+00 -7.35288547E+01  9.19518770E-01  4.62777436E-02  4.85668093E-02 -1.75000000E+02
  2.40000000E+00 -7.35422402E+01  9.19651670E-01  4.62283728E-02  4.85776559E-02 -1.75000000E+02
  2.41000000E+00 -7.35556141E+01  9.19784533E-01  4.61790192E-02  4.85885619E-02 -1.75000000E+02
