 # t(ms)  V(mV)  h  n  h_T  I_inj(pA)
  4.40000000E-01 -6.95047543E+01  8.95212123E-01  5.56321969E-02  4.74070314E-02  1.00000000E+02
  4.50000000E-01 -6.94936509E+01  8.95169294E-01  5.56496585E-02  4.74061914E-02  1.00000000E+02
  4.60000000E-01 -6.94825541E+01  8.95125646E-01  5.56674374E-02  4.74053344E-02  1.00000000E+02
  4.70000000E-01 -6.94714637E+01  8.95081185E-01  5.56855309E-02  4.74044602E-02  1.00000000E+02
  4.80000000E-01 -6.94603799E+01  8.95035915E-01  5.57039362E-02  4.74035690E-02  1.00000000E+02
  4.90000000E-01 -6.94493026E+01  8.94989844E-01  5.57226503E-02  4.74026608E-02  1.00000000E+02
  5.00000000E-01 -6.94382317E+01  8.94942975E-01  5.57416707E-02  4.74017357E-02  1.00000000E+02
  5.10000000E-01 -6.94271673E+01  8.94895315E-01  5.57609945E-02  4.74007938E-02  1.00000000E+02
  5.20000000E-01 -6.94161093E+01  8.94846868E-01  5.57806192E-02  4.73998351E-02  1.00000000E+02
  5.30000000E-01 -6.94050578E+01  8.94797640E-01  5.58005418E-02  4.73988598E-02  1.00000000E+02
  5.40000000E-01 -6.93940126E+01  8.94747636E-01  5.58207600E-02  4.73978678E-02  1.00000000E+02
  5.50000000E-01 -6.93829739E+01  8.94696861E-01  5.58412709E-02  4.73968593E-02  1.00000000E+02
  5.60000000E-01 -6.93719416E+01  8.94645321E-01  5.58620721E-02  4.73958342E-02  1.00000000E+02
  5.70000000E-01 -6.93609156E+01  8.94593020E-01  5.58831609E-02  4.73947928E-02  1.00000000E+02
  5.80000000E-01 -6.93498960E+01  8.94539963E-01  5.59045347E-02  4.73937350E-02  1.00000000E+02
  5.90000000E-01 -6.93388827E+01  8.94486156E-01  5.59261911E-02  4.73926609E-02  1.00000000E+02
  6.00000000E-01 -6.93278757E+01  8.94431604E-01  5.59481276E-02  4.73915705E-02  1.00000000E+02
  6.10000000E-01 -6.93168750E+01  8.94376310E-01  5.59703416E-02  4.73904640E-02  1.00000000E+02
  6.20000000E-01 -6.93058806E+01  8.94320281E-01  5.59928307E-02  4.73893414E-02  1.00000000E+02
  6.30000000E-01 -6.92948925E+01  8.94263521E-01  5.60155925E-02  4.73882028E-02  1.00000000E+02
  6.40000000E-01 -6.92839107E+01  8.94206035E-01  5.60386246E-02  4.73870481E-02  1.00000000E+02
  6.50000000E-01 -6.92729351E+01  8.94147827E-01  5.60619245E-02  4.73858776E-02  1.00000000E+02
  6.60000000E-01 -6.92619657E+01  8.94088903E-01  5.60854899E-02  4.73846912E-02  1.00000000E+02
